POP_DECOMP_TRACE itr t a p_a REAL_rhs_diag IMAG_rhs_diag REAL_local_A_raw IMAG_local_A_raw REAL_local_B_raw IMAG_local_B_raw REAL_local_raw IMAG_local_raw REAL_local_A_app IMAG_local_A_app REAL_local_B_app IMAG_local_B_app REAL_local_app IMAG_local_app REAL_mem_b1_pop_app IMAG_mem_b1_pop_app REAL_mem_b1_coh_app IMAG_mem_b1_coh_app REAL_mem_b2_pop_app IMAG_mem_b2_pop_app REAL_mem_b2_coh_app IMAG_mem_b2_coh_app REAL_mem_b3_pop_app IMAG_mem_b3_pop_app REAL_mem_b3_coh_app IMAG_mem_b3_coh_app REAL_mem_b4_pop_app IMAG_mem_b4_pop_app REAL_mem_b4_coh_app IMAG_mem_b4_coh_app REAL_mem_pop_app IMAG_mem_pop_app REAL_mem_coh_app IMAG_mem_coh_app REAL_mem_core_app IMAG_mem_core_app REAL_rhs_total IMAG_rhs_total REAL_dp_HEOM IMAG_dp_HEOM REAL_diff IMAG_diff REAL_diff_minus_local_app IMAG_diff_minus_local_app REAL_diff_minus_mem_coh_app IMAG_diff_minus_mem_coh_app REAL_diff_minus_local_and_mem_coh_app IMAG_diff_minus_local_and_mem_coh_app
POP_DECOMP_TRACE 24 2.3000000000e-01 1 +1.467841240000e-01 +0.000000000000e+00 +0.000000000000e+00 -1.741498704438e-02 +5.810780330126e-03 -1.741498704438e-02 -5.810780330126e-03 -3.482997408875e-02 +0.000000000000e+00 -1.741498704438e-02 +5.810780330126e-03 -1.741498704438e-02 -5.810780330126e-03 -3.482997408875e-02 +0.000000000000e+00 -3.517750867560e-03 +1.915240128492e-03 +0.000000000000e+00 +0.000000000000e+00 -3.517750867560e-03 -1.915240128492e-03 +0.000000000000e+00 +0.000000000000e+00 +2.321591817324e-02 -5.013764915497e-03 +0.000000000000e+00 +0.000000000000e+00 +2.321591817324e-02 +5.013764915497e-03 +0.000000000000e+00 +0.000000000000e+00 +3.939633461136e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +3.939633461136e-02 +0.000000000000e+00 +4.566360522606e-03 +3.469446951954e-20 +4.522919190000e-03 +0.000000000000e+00 +4.344133260644e-05 +3.469446951954e-20 +3.487341542136e-02 +3.469446951954e-20 +4.344133260644e-05 +3.469446951954e-20 +3.487341542136e-02 +3.469446951954e-20
POP_DECOMP_TRACE 25 2.4000000000e-01 1 +1.468313950000e-01 +0.000000000000e+00 +0.000000000000e+00 -1.785935685423e-02 +6.233061339416e-03 -1.785935685423e-02 -6.233061339416e-03 -3.571871370847e-02 +0.000000000000e+00 -1.785935685423e-02 +6.233061339416e-03 -1.785935685423e-02 -6.233061339416e-03 -3.571871370847e-02 +0.000000000000e+00 -3.609681118662e-03 +2.004922420030e-03 +0.000000000000e+00 +0.000000000000e+00 -3.609681118662e-03 -2.004922420030e-03 +0.000000000000e+00 +0.000000000000e+00 +2.395704295178e-02 -5.098162176300e-03 +0.000000000000e+00 +0.000000000000e+00 +2.395704295178e-02 +5.098162176300e-03 +0.000000000000e+00 +0.000000000000e+00 +4.069472366624e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.069472366624e-02 +0.000000000000e+00 +4.976009957772e-03 +3.469446951954e-20 +4.940769480000e-03 +0.000000000000e+00 +3.524047777173e-05 +3.469446951954e-20 +3.575395418624e-02 +3.469446951954e-20 +3.524047777173e-05 +3.469446951954e-20 +3.575395418624e-02 +3.469446951954e-20
POP_DECOMP_TRACE 26 2.5000000000e-01 1 +1.468829390000e-01 +0.000000000000e+00 +0.000000000000e+00 -1.829410217338e-02 +6.667563430113e-03 -1.829410217338e-02 -6.667563430113e-03 -3.658820434677e-02 +0.000000000000e+00 -1.829410217338e-02 +6.667563430113e-03 -1.829410217338e-02 -6.667563430113e-03 -3.658820434677e-02 +0.000000000000e+00 -3.700649766143e-03 +2.094255925120e-03 +0.000000000000e+00 +0.000000000000e+00 -3.700649766143e-03 -2.094255925120e-03 +0.000000000000e+00 +0.000000000000e+00 +2.469429623219e-02 -5.163923917168e-03 +0.000000000000e+00 +0.000000000000e+00 +2.469429623219e-02 +5.163923917168e-03 +0.000000000000e+00 +0.000000000000e+00 +4.198729293210e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.198729293210e-02 +0.000000000000e+00 +5.399088585329e-03 +0.000000000000e+00 +5.377429180000e-03 +0.000000000000e+00 +2.165940532927e-05 +0.000000000000e+00 +3.660986375210e-02 +0.000000000000e+00 +2.165940532927e-05 +0.000000000000e+00 +3.660986375210e-02 +0.000000000000e+00
POP_DECOMP_TRACE 27 2.6000000000e-01 1 +1.469389440000e-01 +0.000000000000e+00 +0.000000000000e+00 -1.872030497332e-02 +7.114517021663e-03 -1.872030497332e-02 -7.114517021663e-03 -3.744060994664e-02 +0.000000000000e+00 -1.872030497332e-02 +7.114517021663e-03 -1.872030497332e-02 -7.114517021663e-03 -3.744060994664e-02 +0.000000000000e+00 -3.790654850922e-03 +2.184159695238e-03 +0.000000000000e+00 +0.000000000000e+00 -3.790654850922e-03 -2.184159695238e-03 +0.000000000000e+00 +0.000000000000e+00 +2.543071648030e-02 -5.215422358310e-03 +0.000000000000e+00 +0.000000000000e+00 +2.543071648030e-02 +5.215422358310e-03 +0.000000000000e+00 +0.000000000000e+00 +4.328012325875e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.328012325875e-02 +0.000000000000e+00 +5.839513312113e-03 -6.938893903907e-20 +5.832845890000e-03 +0.000000000000e+00 +6.667422113409e-06 -6.938893903907e-20 +3.744727736875e-02 -6.938893903907e-20 +6.667422113409e-06 -6.938893903907e-20 +3.744727736875e-02 -6.938893903907e-20
POP_DECOMP_TRACE 28 2.7000000000e-01 1 +1.469995960000e-01 +0.000000000000e+00 +0.000000000000e+00 -1.913699535352e-02 +7.573415814803e-03 -1.913699535352e-02 -7.573415814803e-03 -3.827399070705e-02 +0.000000000000e+00 -1.913699535352e-02 +7.573415814803e-03 -1.913699535352e-02 -7.573415814803e-03 -3.827399070705e-02 +0.000000000000e+00 -3.879258261642e-03 +2.275356195397e-03 +0.000000000000e+00 +0.000000000000e+00 -3.879258261642e-03 -2.275356195397e-03 +0.000000000000e+00 +0.000000000000e+00 +2.616703364587e-02 -5.257629648772e-03 +0.000000000000e+00 +0.000000000000e+00 +2.616703364587e-02 +5.257629648772e-03 +0.000000000000e+00 +0.000000000000e+00 +4.457555076846e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.457555076846e-02 +0.000000000000e+00 +6.301560061408e-03 +3.469446951954e-20 +6.306955200000e-03 +0.000000000000e+00 -5.395138592269e-06 +3.469446951954e-20 +3.826859556846e-02 +3.469446951954e-20 -5.395138592269e-06 +3.469446951954e-20 +3.826859556846e-02 +3.469446951954e-20
POP_DECOMP_TRACE 29 2.8000000000e-01 1 +1.470650830000e-01 +0.000000000000e+00 +0.000000000000e+00 -1.954159999470e-02 +8.043040033919e-03 -1.954159999470e-02 -8.043040033919e-03 -3.908319998939e-02 +0.000000000000e+00 -1.954159999470e-02 +8.043040033919e-03 -1.954159999470e-02 -8.043040033919e-03 -3.908319998939e-02 +0.000000000000e+00 -3.965747998976e-03 +2.368201605961e-03 +0.000000000000e+00 +0.000000000000e+00 -3.965747998976e-03 -2.368201605961e-03 +0.000000000000e+00 +0.000000000000e+00 +2.690174027825e-02 -5.295019062452e-03 +0.000000000000e+00 +0.000000000000e+00 +2.690174027825e-02 +5.295019062452e-03 +0.000000000000e+00 +0.000000000000e+00 +4.587198455854e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.587198455854e-02 +0.000000000000e+00 +6.788784569149e-03 -3.469446951954e-20 +6.799681010000e-03 +0.000000000000e+00 -1.089644085102e-05 -3.469446951954e-20 +3.907230354854e-02 -3.469446951954e-20 -1.089644085102e-05 -3.469446951954e-20 +3.907230354854e-02 -3.469446951954e-20
POP_DECOMP_TRACE 30 2.9000000000e-01 1 +1.471355900000e-01 +0.000000000000e+00 +0.000000000000e+00 -1.993072041304e-02 +8.521659681326e-03 -1.993072041304e-02 -8.521659681326e-03 -3.986144082608e-02 +0.000000000000e+00 -1.993072041304e-02 +8.521659681326e-03 -1.993072041304e-02 -8.521659681326e-03 -3.986144082608e-02 +0.000000000000e+00 -4.049353840837e-03 +2.462618234773e-03 +0.000000000000e+00 +0.000000000000e+00 -4.049353840837e-03 -2.462618234773e-03 +0.000000000000e+00 +0.000000000000e+00 +2.763163800833e-02 -5.330654777325e-03 +0.000000000000e+00 +0.000000000000e+00 +2.763163800833e-02 +5.330654777325e-03 +0.000000000000e+00 +0.000000000000e+00 +4.716456833500e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.716456833500e-02 +0.000000000000e+00 +7.303127508914e-03 +1.734723475977e-20 +7.310935860000e-03 +0.000000000000e+00 -7.808351086277e-06 +1.734723475977e-20 +3.985363247500e-02 +1.734723475977e-20 -7.808351086277e-06 +1.734723475977e-20 +3.985363247500e-02 +1.734723475977e-20
POP_DECOMP_TRACE 31 3.0000000000e-01 1 +1.472113010000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.030103662421e-02 +9.007365549917e-03 -2.030103662421e-02 -9.007365549917e-03 -4.060207324842e-02 +0.000000000000e+00 -2.030103662421e-02 +9.007365549917e-03 -2.030103662421e-02 -9.007365549917e-03 -4.060207324842e-02 +0.000000000000e+00 -4.129460657603e-03 +2.558138028145e-03 +0.000000000000e+00 +0.000000000000e+00 -4.129460657603e-03 -2.558138028145e-03 +0.000000000000e+00 +0.000000000000e+00 +2.835270892337e-02 -5.365653166990e-03 +0.000000000000e+00 +0.000000000000e+00 +2.835270892337e-02 +5.365653166990e-03 +0.000000000000e+00 +0.000000000000e+00 +4.844649653154e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.844649653154e-02 +0.000000000000e+00 +7.844423283113e-03 +3.469446951954e-20 +7.840621230000e-03 +0.000000000000e+00 +3.802053113098e-06 +3.469446951954e-20 +4.060587530154e-02 +3.469446951954e-20 +3.802053113098e-06 +3.469446951954e-20 +4.060587530154e-02 +3.469446951954e-20
POP_DECOMP_TRACE 32 3.1000000000e-01 1 +1.472924020000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.065011810661e-02 +9.498442800831e-03 -2.065011810661e-02 -9.498442800831e-03 -4.130023621323e-02 +0.000000000000e+00 -2.065011810661e-02 +9.498442800831e-03 -2.065011810661e-02 -9.498442800831e-03 -4.130023621323e-02 +0.000000000000e+00 -4.205767991941e-03 +2.654038928658e-03 +0.000000000000e+00 +0.000000000000e+00 -4.205767991941e-03 -2.654038928658e-03 +0.000000000000e+00 +0.000000000000e+00 +2.906110186308e-02 -5.399106895697e-03 +0.000000000000e+00 +0.000000000000e+00 +2.906110186308e-02 +5.399106895697e-03 +0.000000000000e+00 +0.000000000000e+00 +4.971066774227e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.971066774227e-02 +0.000000000000e+00 +8.410431529044e-03 +3.469446951954e-20 +8.388627850000e-03 +0.000000000000e+00 +2.180367904448e-05 +3.469446951954e-20 +4.132203989227e-02 +3.469446951954e-20 +2.180367904448e-05 +3.469446951954e-20 +4.132203989227e-02 +3.469446951954e-20
POP_DECOMP_TRACE 33 3.2000000000e-01 1 +1.473790740000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.097696261744e-02 +9.993695237469e-03 -2.097696261744e-02 -9.993695237469e-03 -4.195392523487e-02 +0.000000000000e+00 -2.097696261744e-02 +9.993695237469e-03 -2.097696261744e-02 -9.993695237469e-03 -4.195392523487e-02 +0.000000000000e+00 -4.278360828049e-03 +2.749534701794e-03 +0.000000000000e+00 +0.000000000000e+00 -4.278360828049e-03 -2.749534701794e-03 +0.000000000000e+00 +0.000000000000e+00 +2.975401253302e-02 -5.428457832193e-03 +0.000000000000e+00 +0.000000000000e+00 +2.975401253302e-02 +5.428457832193e-03 +0.000000000000e+00 +0.000000000000e+00 +5.095130340995e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +5.095130340995e-02 +0.000000000000e+00 +8.997378175077e-03 -1.734723475977e-20 +8.954835980000e-03 +0.000000000000e+00 +4.254219507660e-05 -1.734723475977e-20 +4.199646742995e-02 -1.734723475977e-20 +4.254219507660e-05 -1.734723475977e-20 +4.199646742995e-02 -1.734723475977e-20
POP_DECOMP_TRACE 34 3.3000000000e-01 1 +1.474714990000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.128215766580e-02 +1.049263865683e-02 -2.128215766580e-02 -1.049263865683e-02 -4.256431533160e-02 +0.000000000000e+00 -2.128215766580e-02 +1.049263865683e-02 -2.128215766580e-02 -1.049263865683e-02 -4.256431533160e-02 +0.000000000000e+00 -4.347680174610e-03 +2.843968482791e-03 +0.000000000000e+00 +0.000000000000e+00 -4.347680174610e-03 -2.843968482791e-03 +0.000000000000e+00 +0.000000000000e+00 +3.043027304712e-02 -5.450208944700e-03 +0.000000000000e+00 +0.000000000000e+00 +3.043027304712e-02 +5.450208944700e-03 +0.000000000000e+00 +0.000000000000e+00 +5.216518574503e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +5.216518574503e-02 +0.000000000000e+00 +9.600870413429e-03 +0.000000000000e+00 +9.539115660000e-03 +0.000000000000e+00 +6.175475342908e-05 +0.000000000000e+00 +4.262607008503e-02 +0.000000000000e+00 +6.175475342908e-05 +0.000000000000e+00 +4.262607008503e-02 +0.000000000000e+00
POP_DECOMP_TRACE 35 3.4000000000e-01 1 +1.475698560000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.156765628315e-02 +1.099551738410e-02 -2.156765628315e-02 -1.099551738410e-02 -4.313531256629e-02 +0.000000000000e+00 -2.156765628315e-02 +1.099551738410e-02 -2.156765628315e-02 -1.099551738410e-02 -4.313531256629e-02 +0.000000000000e+00 -4.414407051651e-03 +2.936962515297e-03 +0.000000000000e+00 +0.000000000000e+00 -4.414407051651e-03 -2.936962515297e-03 +0.000000000000e+00 +0.000000000000e+00 +3.109054056813e-02 -5.460798731477e-03 +0.000000000000e+00 +0.000000000000e+00 +3.109054056813e-02 +5.460798731477e-03 +0.000000000000e+00 +0.000000000000e+00 +5.335226703295e-02 -8.673617379884e-19 +0.000000000000e+00 +0.000000000000e+00 +5.335226703295e-02 -8.673617379884e-19 +1.021695446666e-02 +1.734723475977e-20 +1.014132700000e-02 +0.000000000000e+00 +7.562746666031e-05 +1.734723475977e-20 +4.321094003295e-02 +1.734723475977e-20 +7.562746666031e-05 +1.734723475977e-20 +4.321094003295e-02 +1.734723475977e-20
POP_DECOMP_TRACE 36 3.5000000000e-01 1 +1.476743250000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.183624663632e-02 +1.150314073430e-02 -2.183624663632e-02 -1.150314073430e-02 -4.367249327265e-02 +0.000000000000e+00 -2.183624663632e-02 +1.150314073430e-02 -2.183624663632e-02 -1.150314073430e-02 -4.367249327265e-02 +0.000000000000e+00 -4.479293662361e-03 +3.028490089780e-03 +0.000000000000e+00 +0.000000000000e+00 -4.479293662361e-03 -3.028490089780e-03 +0.000000000000e+00 +0.000000000000e+00 +3.173706821313e-02 -5.457436955912e-03 +0.000000000000e+00 +0.000000000000e+00 +3.173706821313e-02 +5.457436955912e-03 +0.000000000000e+00 +0.000000000000e+00 +5.451554910153e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +5.451554910153e-02 +0.000000000000e+00 +1.084305582888e-02 +8.673617379884e-20 +1.076132050000e-02 +0.000000000000e+00 +8.173532888013e-05 +8.673617379884e-20 +4.375422860153e-02 +8.673617379884e-20 +8.173532888013e-05 +8.673617379884e-20 +4.375422860153e-02 +8.673617379884e-20
POP_DECOMP_TRACE 37 3.6000000000e-01 1 +1.477850830000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.209086150741e-02 +1.201658211979e-02 -2.209086150741e-02 -1.201658211979e-02 -4.418172301482e-02 +0.000000000000e+00 -2.209086150741e-02 +1.201658211979e-02 -2.209086150741e-02 -1.201658211979e-02 -4.418172301482e-02 +0.000000000000e+00 -4.542986382481e-03 +3.118856653071e-03 +0.000000000000e+00 +0.000000000000e+00 -4.542986382481e-03 -3.118856653071e-03 +0.000000000000e+00 +0.000000000000e+00 +3.237313323062e-02 -5.438720500180e-03 +0.000000000000e+00 +0.000000000000e+00 +3.237313323062e-02 +5.438720500180e-03 +0.000000000000e+00 +0.000000000000e+00 +5.566029369627e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +5.566029369627e-02 +0.000000000000e+00 +1.147857068145e-02 +3.469446951954e-20 +1.139893720000e-02 +0.000000000000e+00 +7.963348144803e-05 +3.469446951954e-20 +4.426135649627e-02 +3.469446951954e-20 +7.963348144803e-05 +3.469446951954e-20 +4.426135649627e-02 +3.469446951954e-20
POP_DECOMP_TRACE 38 3.7000000000e-01 1 +1.479023040000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.233390131425e-02 +1.253681609905e-02 -2.233390131425e-02 -1.253681609905e-02 -4.466780262850e-02 +0.000000000000e+00 -2.233390131425e-02 +1.253681609905e-02 -2.233390131425e-02 -1.253681609905e-02 -4.466780262850e-02 +0.000000000000e+00 -4.605884610455e-03 +3.208599982897e-03 +0.000000000000e+00 +0.000000000000e+00 -4.605884610455e-03 -3.208599982897e-03 +0.000000000000e+00 +0.000000000000e+00 +3.300226800102e-02 -5.404906319694e-03 +0.000000000000e+00 +0.000000000000e+00 +3.300226800102e-02 +5.404906319694e-03 +0.000000000000e+00 +0.000000000000e+00 +5.679276678113e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +5.679276678113e-02 +0.000000000000e+00 +1.212496415263e-02 +6.938893903907e-20 +1.205400900000e-02 +0.000000000000e+00 +7.095515262557e-05 +6.938893903907e-20 +4.473875778113e-02 +6.938893903907e-20 +7.095515262557e-05 +6.938893903907e-20 +4.473875778113e-02 +6.938893903907e-20
POP_DECOMP_TRACE 39 3.8000000000e-01 1 +1.480261630000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.256672772453e-02 +1.306438412075e-02 -2.256672772453e-02 -1.306438412075e-02 -4.513345544905e-02 +0.000000000000e+00 -2.256672772453e-02 +1.306438412075e-02 -2.256672772453e-02 -1.306438412075e-02 -4.513345544905e-02 +0.000000000000e+00 -4.668068276642e-03 +3.298338566141e-03 +0.000000000000e+00 +0.000000000000e+00 -4.668068276642e-03 -3.298338566141e-03 +0.000000000000e+00 +0.000000000000e+00 +3.362747455201e-02 -5.357800232078e-03 +0.000000000000e+00 +0.000000000000e+00 +3.362747455201e-02 +5.357800232078e-03 +0.000000000000e+00 +0.000000000000e+00 +5.791881255074e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +5.791881255074e-02 +0.000000000000e+00 +1.278535710169e-02 +3.469446951954e-20 +1.272635880000e-02 +0.000000000000e+00 +5.899830169019e-05 +3.469446951954e-20 +4.519245375074e-02 +3.469446951954e-20 +5.899830169019e-05 +3.469446951954e-20 +4.519245375074e-02 +3.469446951954e-20
POP_DECOMP_TRACE 40 3.9000000000e-01 1 +1.481568310000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.278943694055e-02 +1.359917189977e-02 -2.278943694055e-02 -1.359917189977e-02 -4.557887388110e-02 +0.000000000000e+00 -2.278943694055e-02 +1.359917189977e-02 -2.278943694055e-02 -1.359917189977e-02 -4.557887388110e-02 +0.000000000000e+00 -4.729308166751e-03 +3.388608422063e-03 +0.000000000000e+00 +0.000000000000e+00 -4.729308166751e-03 -3.388608422063e-03 +0.000000000000e+00 +0.000000000000e+00 +3.425059725806e-02 -5.300306727740e-03 +0.000000000000e+00 +0.000000000000e+00 +3.425059725806e-02 +5.300306727740e-03 +0.000000000000e+00 +0.000000000000e+00 +5.904257818262e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +5.904257818262e-02 +0.000000000000e+00 +1.346370430152e-02 -1.734723475977e-20 +1.341580100000e-02 +0.000000000000e+00 +4.790330152078e-05 -1.734723475977e-20 +4.562677718262e-02 -1.734723475977e-20 +4.790330152078e-05 -1.734723475977e-20 +4.562677718262e-02 -1.734723475977e-20
POP_DECOMP_TRACE 41 4.0000000000e-01 1 +1.482944790000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.300094636109e-02 +1.414035116385e-02 -2.300094636109e-02 -1.414035116385e-02 -4.600189272218e-02 +0.000000000000e+00 -2.300094636109e-02 +1.414035116385e-02 -2.300094636109e-02 -1.414035116385e-02 -4.600189272218e-02 +0.000000000000e+00 -4.789152117978e-03 +3.479729299555e-03 +0.000000000000e+00 +0.000000000000e+00 -4.789152117978e-03 -3.479729299555e-03 +0.000000000000e+00 +0.000000000000e+00 +3.487198453342e-02 -5.235757162037e-03 +0.000000000000e+00 +0.000000000000e+00 +3.487198453342e-02 +5.235757162037e-03 +0.000000000000e+00 +0.000000000000e+00 +6.016566483089e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +6.016566483089e-02 +0.000000000000e+00 +1.416377210871e-02 +6.938893903907e-20 +1.412214130000e-02 +0.000000000000e+00 +4.163080871370e-05 +6.938893903907e-20 +4.604352353089e-02 +6.938893903907e-20 +4.163080871370e-05 +6.938893903907e-20 +4.604352353089e-02 +6.938893903907e-20
POP_DECOMP_TRACE 42 4.1000000000e-01 1 +1.484392740000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.319935480885e-02 +1.468650016150e-02 -2.319935480885e-02 -1.468650016150e-02 -4.639870961770e-02 +0.000000000000e+00 -2.319935480885e-02 +1.468650016150e-02 -2.319935480885e-02 -1.468650016150e-02 -4.639870961770e-02 +0.000000000000e+00 -4.847061836296e-03 +3.571731818738e-03 +0.000000000000e+00 +0.000000000000e+00 -4.847061836296e-03 -3.571731818738e-03 +0.000000000000e+00 +0.000000000000e+00 +3.549050002879e-02 -5.167176575849e-03 +0.000000000000e+00 +0.000000000000e+00 +3.549050002879e-02 +5.167176575849e-03 +0.000000000000e+00 +0.000000000000e+00 +6.128687638499e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +6.128687638499e-02 +0.000000000000e+00 +1.488816676728e-02 +5.204170427930e-20 +1.484517740000e-02 +0.000000000000e+00 +4.298936728423e-05 +5.204170427930e-20 +4.644169898499e-02 +5.204170427930e-20 +4.298936728423e-05 +5.204170427930e-20 +4.644169898499e-02 +5.204170427930e-20
POP_DECOMP_TRACE 43 4.2000000000e-01 1 +1.485913830000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.338247306422e-02 +1.523587110210e-02 -2.338247306422e-02 -1.523587110210e-02 -4.676494612844e-02 +0.000000000000e+00 -2.338247306422e-02 +1.523587110210e-02 -2.338247306422e-02 -1.523587110210e-02 -4.676494612844e-02 +0.000000000000e+00 -4.902563888062e-03 +3.664360499147e-03 +0.000000000000e+00 +0.000000000000e+00 -4.902563888062e-03 -3.664360499147e-03 +0.000000000000e+00 +0.000000000000e+00 +3.610386369018e-02 -5.096655036295e-03 +0.000000000000e+00 +0.000000000000e+00 +3.610386369018e-02 +5.096655036295e-03 +0.000000000000e+00 +0.000000000000e+00 +6.240259960424e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +6.240259960424e-02 +0.000000000000e+00 +1.563765347580e-02 -3.469446951954e-20 +1.558469890000e-02 +0.000000000000e+00 +5.295457580086e-05 -3.469446951954e-20 +4.681790070424e-02 -3.469446951954e-20 +5.295457580086e-05 -3.469446951954e-20 +4.681790070424e-02 -3.469446951954e-20
POP_DECOMP_TRACE 44 4.3000000000e-01 1 +1.487509680000e-01 +0.000000000000e+00 +0.000000000000e+00 -2.354838900137e-02 +1.578673632692e-02 -2.354838900137e-02 -1.578673632692e-02 -4.709677800273e-02 +0.000000000000e+00 -2.354838900137e-02 +1.578673632692e-02 -2.354838900137e-02 -1.578673632692e-02 -4.709677800273e-02 +0.000000000000e+00 -4.955376729371e-03 +3.757148143362e-03 +0.000000000000e+00 +0.000000000000e+00 -4.955376729371e-03 -3.757148143362e-03 +0.000000000000e+00 +0.000000000000e+00 +3.670923101746e-02 -5.024958286822e-03 +0.000000000000e+00 +0.000000000000e+00 +3.670923101746e-02 +5.024958286822e-03 +0.000000000000e+00 +0.000000000000e+00 +6.350770857618e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +6.350770857618e-02 +0.000000000000e+00 +1.641093057344e-02 +6.938893903907e-20 +1.634048770000e-02 +0.000000000000e+00 +7.044287344396e-05 +6.938893903907e-20 +4.716722087618e-02 +6.938893903907e-20 +7.044287344396e-05 +6.938893903907e-20 +4.716722087618e-02 +6.938893903907e-20
